Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
10/28/2015,3926200,601.66,601.66,601.66,612.3,617.23,609.5,617.1
10/29/2015,3896000,609.96,609.96,609.96,617.7,627.54,615.39,626.55
10/30/2015,3874400,615.27,615.27,615.27,626.01,630.72,625.28,625.9
11/2/2015,2816500,619.63,619.63,619.63,627.13,628.63,620.41,628.35
11/3/2015,3246900,621.52,621.52,621.52,629.53,629.89,622,625.31
11/4/2015,4840500,628,628,628,627.76,645.93,627.35,640.95
11/5/2015,4723800,637.22,637.22,637.22,647.1,657,643.09,655.65
11/6/2015,4092200,644.6,644.6,644.6,655,662.26,652,659.37
11/9/2015,4048800,648.23,648.23,648.23,658.65,661.96,647.85,655.49
11/10/2015,3489500,652.05,652.05,652.05,651.01,660,647.26,659.68
11/11/2015,5387300,659.11,659.11,659.11,663.25,675.96,663.25,673.25
11/12/2015,4284700,661.28,661.28,661.28,673,675.64,664.22,665.6
11/13/2015,6261100,654.97,654.97,654.97,663.57,667,640.45,642.35
11/16/2015,7435900,652.58,652.58,652.58,640.92,649.99,622.29,647.81
11/17/2015,4320200,649.49,649.49,649.49,650.65,653.25,641,643.3
11/18/2015,4469800,654.17,654.17,654.17,646.51,664.88,646.37,663.54
11/19/2015,4705200,656.54,656.54,656.54,664.99,672.86,659,661.27
11/20/2015,3896100,660.51,660.51,660.51,667.94,668.87,657.57,668.45
11/23/2015,4385100,666.67,666.67,666.67,671.5,682.77,670.12,678.99
11/24/2015,4543400,668.16,668.16,668.16,674.14,675.8,661.21,671.15
11/25/2015,2697900,670.56,670.56,670.56,675,679.7,671.24,675.34
11/27/2015,1966800,671.46,671.46,671.46,680.8,680.99,672.1,673.26
11/30/2015,5693200,669.24,669.24,669.24,675.9,681.29,664.6,664.8
12/1/2015,4751200,672.51,672.51,672.51,673.75,681,667.86,679.06
12/2/2015,4273500,673.68,673.68,673.68,681,684.82,674.25,676.01
12/3/2015,5064700,671.2,671.2,671.2,679.44,682.79,661.48,666.25
12/4/2015,4534800,671.68,671.68,671.68,666,674.78,661.4,672.64
12/7/2015,3732800,671.06,671.06,671.06,674.74,675.46,660.5,669.83
12/8/2015,3651900,673.15,673.15,673.15,663.13,679.99,659.79,677.33
12/9/2015,5158200,670.37,670.37,670.37,678,679,655.68,664.79
12/10/2015,3455500,667.68,667.68,667.68,665.59,668.53,659.56,662.32
12/11/2015,5474400,658.51,658.51,658.51,651.23,657.88,639.62,640.15
