Date,Volume,EMA10,EMA50,EMA200,Open,High,Low,Close(t)
3/14/2017,12944000,138.79,138.79,138.79,139.46,139.46,138.52,139.32
3/15/2017,19344800,139.1,139.1,139.1,139.29,140.1,138.49,139.72
3/16/2017,13612900,139.4,139.4,139.4,140.2,140.25,139.73,139.99
3/17/2017,20592800,139.54,139.54,139.54,140.34,140.34,139.7,139.84
3/20/2017,12099500,139.68,139.68,139.68,139.71,140.19,139.25,139.94
3/21/2017,29894800,139.29,139.29,139.29,141.15,142.31,138.4,138.51
3/22/2017,17055400,139.39,139.39,139.39,137.93,139.79,137.6,139.59
3/23/2017,13022800,139.44,139.44,139.44,139.48,140.39,139.09,139.53
3/24/2017,16664700,139.74,139.74,139.74,140.08,141.02,139.76,140.34
3/27/2017,12800500,139.93,139.93,139.93,139.05,140.65,138.77,140.32
3/28/2017,14679400,140.54,140.54,140.54,140.36,141.95,140.01,141.76
3/29/2017,16527600,141.24,141.24,141.24,141.99,142.86,141.43,142.65
3/30/2017,12404000,141.63,141.63,141.63,142.4,142.95,141.85,142.41
3/31/2017,11478300,141.77,141.77,141.77,142.31,142.63,141.89,142.05
4/3/2017,13564000,141.94,141.94,141.94,141.93,142.47,140.82,142.28
4/4/2017,12948600,141.87,141.87,141.87,141.86,142.09,141.27,141.73
4/5/2017,17158100,141.86,141.86,141.86,142.26,143.44,141.29,141.85
4/6/2017,15103400,141.63,141.63,141.63,142.11,142.22,140.91,141.17
4/7/2017,11818300,141.35,141.35,141.35,141.2,141.55,140.24,140.78
4/10/2017,9039400,141.25,141.25,141.25,141,141.43,140.63,141.04
4/11/2017,16638100,140.8,140.8,140.8,140.8,141.03,138.81,139.92
4/12/2017,11612500,140.4,140.4,140.4,139.72,140.4,139.44,139.58
4/13/2017,10965600,140.06,140.06,140.06,139.62,140.58,139.33,139.39
4/17/2017,11519700,140.51,140.51,140.51,139.76,141.55,139.75,141.42
4/18/2017,14807500,140.66,140.66,140.66,141.27,141.91,140.61,140.96
4/19/2017,15563900,141.2,141.2,141.2,141.35,143.04,141.27,142.27
4/20/2017,15968200,142.07,142.07,142.07,142.95,144.25,142.69,143.8
4/21/2017,12382000,142.6,142.6,142.6,143.9,144.17,142.27,143.68
4/24/2017,14407200,143.56,143.56,143.56,144.96,145.67,144.34,145.47
4/25/2017,17767500,144.54,144.54,144.54,145.79,147.15,145.79,146.49
4/26/2017,12395000,145.21,145.21,145.21,147.09,147.59,146.09,146.56
4/27/2017,11275100,146.04,146.04,146.04,146.67,147.75,146.14,147.7
4/28/2017,30652200,147.44,147.44,147.44,149.5,151.53,149.07,150.25
5/1/2017,25218300,149.12,149.12,149.12,151.74,152.57,151.42,152.46
5/2/2017,21870400,150.34,150.34,150.34,153.34,153.44,151.66,152.78
5/3/2017,29782500,150.82,150.82,150.82,153.6,153.6,151.34,151.8
5/4/2017,36225500,150.83,150.83,150.83,150.17,151.52,148.72,150.85
5/5/2017,17148500,150.64,150.64,150.64,151.45,151.63,149.79,150.24
5/8/2017,15827500,150.78,150.78,150.78,150.71,151.08,149.74,151.06
5/9/2017,17453900,150.68,150.68,150.68,151.49,152.59,150.21,150.48
5/10/2017,12080700,150.55,150.55,150.55,150.23,150.52,148.86,150.29
5/11/2017,11841900,150.38,150.38,150.38,150.31,150.65,149.41,150.04
5/12/2017,9598200,150.36,150.36,150.36,150.4,150.46,149.63,150.33
5/15/2017,15064700,150.31,150.31,150.31,150.17,151.48,149.77,150.19
